"","ID","Description","Count","GeneRatio","geneID"
"GO:0009605","GO:0009605","response to external stimulus",175,"175/901","CFH/GCLC/CYP26B1/NOS2/SELE/SLC11A1/CYP24A1/NLRP2/GCLM/ARNTL2/BAK1/USP2/OPN3/PRDM1/CREB3L3/COL11A1/SBNO2/CALCRL/CTNNA2/MAOB/PLA2G10/SREBF1/PVR/ACAT1/ACACB/MEF2C/IL12RB2/C1QTNF3/SEMA5B/OXCT1/GSTP1/ICAM1/EFNB1/UNC13D/SERPIND1/DDT/TSPO/PDGFB/CTSG/CD40/ACP5/CCL22/CCL17/RETN/IL27RA/JAK3/CAV1/EPHB6/LHX2/ENG/ICAM2/IL10RA/POU2AF1/LY86/SEMA5A/UNC5A/KNG1/FNDC4/ITGA4/ID2/APOA1/NPC2/NR4A1/LRP1/BMP4/FOSB/VASP/IFI6/LBP/ACE2/RARA/DCLK1/SFTPD/HAVCR2/OASL/NKX2-1/PMAIP1/DUSP10/SLC22A3/SLC39A4/NFIB/SCGB1A1/PDCD4/VEGFC/FOXO1/ADAM17/ACSL1/BANK1/BMP6/ANGPT1/PRKCA/ENPP3/SLA/JAML/SHC1/IL6R/CCR5/CXCL16/BCL6B/GBP4/GFI1/CDS1/ALB/ADAMTS9/APBB2/STX3/SMAD3/AXL/CCDC88B/ADRB2/EMB/FOXA3/C3AR1/AQP4/IL16/IL17D/C1QA/PPP1R14B/PTPRM/VEGFB/MST1/CD34/TNK1/LPL/RNF152/MYOZ1/APOBEC3B/SCRIB/RGMA/LDOC1/LCK/CADM1/ABAT/SOCS3/SLITRK6/PDE6G/SLIT1/FPR3/PLA2G2A/PLSCR1/SLC38A3/EVL/EPHB4/SRC/KANK2/SERPINB2/PARVA/MYO1C/C2CD4A/STK39/SUCNR1/CD3E/L1CAM/SREBF2/HLA-DRA/CARD16/LY6G6C/MICB/TRIM15/HLA-H/MIR590/IGHV3-7/IGHV3-20/IGHV3-23/IGHV1-24/IGHV4-28/IGHV3-73/IGLC6/IGHV4-31/TNF/HP/LYPD8/IKBKE/TXNIP/CD24"
"GO:0009607","GO:0009607","response to biotic stimulus",93,"93/901","CFH/NOS2/SELE/SLC11A1/NLRP2/BAK1/PRDM1/SBNO2/MAOB/PLA2G10/PVR/MEF2C/IL12RB2/GSTP1/ICAM1/UNC13D/TSPO/CTSG/CD40/ACP5/CCL22/CCL17/IL27RA/JAK3/CAV1/ICAM2/IL10RA/POU2AF1/LY86/NPC2/IFI6/LBP/RARA/DCLK1/SFTPD/HAVCR2/OASL/PMAIP1/DUSP10/NFIB/SCGB1A1/HNMT/PDCD4/ADAM17/BANK1/BMP6/PRKCA/SLA/SHC1/IL6R/CCR5/CXCL16/GBP4/GFI1/ADAMTS9/AXL/CCDC88B/AQP4/C1QA/PPP1R14B/TNK1/LPL/APOBEC3B/SCRIB/LDOC1/LCK/CADM1/SOCS3/PLA2G2A/PLSCR1/EVL/SRC/MYO1C/HLA-DRA/CARD16/LY6G6C/MICB/TRIM15/HLA-H/IGHV3-7/IGHV3-20/IGHV3-23/IGHV1-24/IGHV4-28/IGHV3-73/IGLC6/IGHV4-31/TNF/HP/LYPD8/IKBKE/TXNIP/CD24"
"GO:0009628","GO:0009628","response to abiotic stimulus",57,"57/901","GCLC/NOS2/BAK1/USP2/OPN3/ATP2B4/COL11A1/SEMA5B/ICAM1/TSPO/CD40/NFAT5/RETN/CAV1/ENG/ASIC1/ID2/HSPH1/FOSB/AJUBA/CBFA2T3/PPP1R1B/PMAIP1/HNMT/VEGFC/FOXO1/ADAM17/PTPRK/PLOD2/BMP6/CYGB/CDS1/NSMF/TSC22D4/SMAD3/SCARA3/FEN1/ADRB2/SYNPO/ARNT2/NDNF/VEGFB/CD34/LPL/AGTRAP/ABAT/SLITRK6/PDE6G/P4HB/SLC38A3/SRC/STK39/CARD16/MICB/TNF/TXNIP/CD24"
"GO:0009719","GO:0009719","response to endogenous stimulus",96,"96/901","GCLC/NOS2/FUZ/GCLM/TIMP2/LTBP1/KCNQ1/ATP2B4/GNA15/PTPRU/ME1/FGFR3/MAOB/SREBF1/TMEM38A/TP63/ACAT1/MEF2C/PGR/OXCT1/GSTP1/ICAM1/TSPO/KLF5/ZNF423/PARD6A/RETN/JAK3/CAV1/WNT2/TGFBR1/ENG/TCIRG1/CCND3/GHR/FNDC4/ITGA4/APOA1/LTBP2/NR4A1/LRP1/BMP4/FOSB/FGFRL1/RASL11B/SH3BP4/RARA/PIAS3/NKX2-1/SCGB1A1/HNMT/PDCD4/ADRA2A/FOXO1/AKR1C2/ADAM17/ACSL1/PTPRK/DAB2/BMP6/PID1/RUNX1/ZBTB7B/SHC1/MSX1/NSMF/TMEM100/SMAD3/GPD1/LTBP3/ADRB2/PRNP/NRROS/LPL/AGTRAP/POLR2L/CITED4/RGMA/LDOC1/SOCS3/BCL9L/MAGI2/PRKAR1B/CACNA1H/SRC/KANK2/MYO1C/CES1/SREBF2/FOXO6/COL5A2/GSTM2/TNF/TXNIP/CD24/ACACA"
"GO:0014823","GO:0014823","response to activity",4,"4/901","GCLC/GCLM/OXCT1/BMP6"
"GO:0014854","GO:0014854","response to inactivity",1,"1/901","UTRN"
"GO:0014874","GO:0014874","response to stimulus involved in regulation of muscle adaptation",1,"1/901","UTRN"
"GO:0042221","GO:0042221","response to chemical",245,"245/901","GCLC/CYP26B1/NOS2/BAIAP3/SELE/FMO3/JARID2/FUZ/SLC11A1/CYP24A1/SYT13/GRAMD1B/GCLM/IBSP/BAK1/TIMP2/FLT4/TNFRSF17/LTBP1/KCNQ1/KCNH2/ATP2B4/GNA15/CREB3L3/PTPRU/MPC1/SBNO2/CALCRL/GSTO2/ME1/TIE1/FGFR3/RASGRP2/MAOB/PLA2G10/SREBF1/TMEM38A/CYP2W1/TP63/ACAT1/FSCN1/ACACB/MAP2/LAMP3/ADCYAP1R1/MEF2C/IL12RB2/PGR/TRAF5/SEMA5B/OXCT1/GSTP1/SNX10/ICAM1/EFNB1/SERPIND1/DDT/CYP2D6/NEFH/TSPO/PDGFB/FOXRED2/CTSG/CD40/MYBL2/NFATC2/KLF5/ACP5/NFAT5/ZNF423/CCL22/CCL17/PARD6A/SLC30A4/RETN/IL27RA/JAK3/CAV1/WNT2/EPHB6/PTPRZ1/PCOLCE/LHX2/TGFBR1/ENG/IL10RA/TCIRG1/ASIC1/CCND3/LY86/SEMA5A/GHR/UNC5A/FNDC4/ITGA4/ID2/APOA1/BSPRY/LTBP2/HSPH1/NR4A1/LRP1/TUBA1B/BMP4/FOSB/VASP/IFI6/FGFRL1/RASL11B/AJUBA/LBP/SH3BP4/AOC3/RARA/PPP1R1B/PIAS3/SFTPD/HAVCR2/OASL/NKX2-1/PMAIP1/MIEN1/DUSP10/SLC22A3/SYBU/NFIB/SCGB1A1/GLYAT/ARID5B/HNMT/PDCD4/ADRA2A/VEGFC/FOXO1/AKR1C2/ADAM17/ACSL1/PTPRK/DAB2/BMP6/PLA2R1/PID1/ANGPT1/PRKCA/FZD7/RUNX1/CBR3/ATP13A2/JAML/ZBTB7B/SHC1/IL6R/CCR5/CYGB/ITGA5/CXCL16/GBP4/GFI1/MSX1/PTPN13/ALB/TIPARP/APBB2/NSMF/TMEM100/APBB1/CHP2/STX3/SMAD3/GPD1/CYP2S1/AXL/LTBP3/ADRB2/MT1E/EMB/C3AR1/PRNP/AQP4/IL16/ARNT2/C1QA/NDNF/PTPRM/VEGFB/MST1/NRROS/CD34/LPL/CLCF1/AGTRAP/POLR2L/CITED4/OR51E1/SCRIB/RGMA/LDOC1/LCK/ABAT/SOCS3/NR2F2/P4HB/CD300LF/BCL9L/SLIT1/EPOR/MAGI2/FPR3/KCNJ11/PRKAR1B/PLSCR1/EVL/EPHB4/SULT1A1/CACNA1H/SRC/KANK2/SERPINB2/PARVA/S100A10/OCLN/MYO1C/STK39/PNP/SUCNR1/CES1/CD3E/L1CAM/SREBF2/FOXO6/COL5A2/HLA-DRA/CARD16/MICB/HLA-H/MIR23A/GSTM2/TNF/OR2I1P/ETV5/HP/IKBKE/TXNIP/CD24/ACACA"
"GO:0043500","GO:0043500","muscle adaptation",9,"9/901","JARID2/ATP2B4/MEF2C/TNNT1/FOXO1/UTRN/PRKCA/SMAD3/MYOZ1"
"GO:0051606","GO:0051606","detection of stimulus",10,"10/901","OPN3/COL11A1/SEMA5B/TSPO/LBP/CDS1/OR51E1/CADM1/PDE6G/OR2I1P"
"GO:0051775","GO:0051775","response to redox state",1,"1/901","ARHGDIB"
"GO:0072376","GO:0072376","protein activation cascade",1,"1/901","KNG1"
"GO:0033036","GO:0033036","macromolecule localization",156,"156/901","USH1C/SCIN/NOS2/BAIAP3/TENM1/FUZ/RUFY3/GRAMD1B/BTN3A1/TMSB10/LTBP1/PKP2/ATP2B4/PTPRU/ABCA7/CALCRL/TBC1D1/PLA2G10/SREBF1/TP63/SPAG5/ACACB/CAMSAP3/MAP2/LAMP3/EPB41L2/FYB1/C1QTNF3/OXCT1/RPS5/MAPRE3/SNX10/ACHE/TSPAN15/TSPO/CD40/MYOM1/KLF5/ZNF423/PARD6A/AP3B2/CEMIP/SCG3/KCNN4/RETN/ARRDC2/CAV1/RAB34/IL10RA/TCIRG1/CORO1C/LIN7A/TTK/EHHADH/CENPA/ITGA4/PECR/MLPH/APOA1/NPC2/LTBP2/LRP1/BMP4/ALKBH7/AJUBA/RPS4Y1/LBP/SH3BP4/DPP6/TNS4/DCLK1/ABHD17C/RPLP1/PMAIP1/ATP8B2/NKD2/SYBU/ADRA2A/VEGFC/ANKRD50/ACSL1/PTPRK/DAB2/BMP6/PLA2R1/PID1/ANGPT1/PRKCA/PDIA4/RAB39B/TSPAN33/ATP13A2/ZDHHC12/CD3G/CADM3/MSX1/CDS1/ADAMTS9/SYTL3/PLEKHF1/APBB1/CHP2/STX3/SMAD3/ATG16L2/PHYHIP/SIX2/SGCD/KCNS3/RPS21/PRNP/MAL/NRROS/CD34/LPL/SLCO3A1/MYO1D/STX19/PIPOX/SCRIB/AP1S2/CADM1/ABAT/ADRA2C/APOBR/STAC3/PDIA2/MAGI2/KCNJ11/PLA2G2A/PLSCR1/SRC/ACSL5/RPS26/S100A10/OCLN/MYO1C/ARC/LRBA/SCAMP5/SUCNR1/CES1/SREBF2/DDO/NEURL1B/APOL6/TNF/ARHGDIG/DECR2/ETV5/CHCHD10/IKBKE/TXNIP/CD24/RN7SL2/ACACA"
"GO:0035732","GO:0035732","nitric oxide storage",1,"1/901","GSTP1"
"GO:0036214","GO:0036214","contractile ring localization",0,"0/901",""
"GO:0051234","GO:0051234","establishment of localization",267,"267/901","GCLC/SCIN/NOS2/BAIAP3/SELE/SYN1/MAPK8IP2/RHOBTB2/TENM1/FUZ/RUFY3/CNTN1/SLC11A1/SYT13/FHL1/GRAMD1B/KCNG1/BTN3A1/BAK1/SLC4A7/TIMP2/EPN3/KCNQ1/SYNE2/KCNH2/PKP2/ATP2B4/MPC1/ABCA7/CALCRL/TBC1D1/SLC9A7/SLC9A3/MAOB/PLA2G10/SREBF1/TMEM38A/PANX2/TP63/CLCN4/SPAG5/TPD52/ACACB/CAMSAP3/MAP2/LAMP3/ADCYAP1R1/SLC4A4/MEF2C/C1QTNF3/OXCT1/RPS5/GSTP1/SNX10/ACHE/FTL/FXYD3/ICAM1/SLC22A17/UNC13D/SLC7A4/NEFH/TSPO/PDGFB/CTSG/CD40/CTSZ/SLCO4A1/MYOM1/GPR143/OLFM4/PARD6A/AP3B2/CEMIP/SCG3/SLC30A4/KCNN4/FCGRT/RETN/DMPK/ARRDC2/CAV1/IMPDH1/ENG/SYNGR2/RAB34/IL10RA/TCIRG1/CORO1C/ASIC1/LIN7A/GHR/EHHADH/KNG1/CENPA/ITGA4/PECR/MLPH/APOA1/TTR/BSPRY/NPC2/LTBP2/HSPH1/LRP1/TUBA1B/BMP4/ALKBH7/SDCBP2/RPS4Y1/LBP/SH3BP4/DPP6/ACE2/RAB11FIP4/RARA/DCLK1/ATP13A3/SFTPD/MYO1G/RPLP1/GLIPR1/PMAIP1/ATP8B2/NKD2/MYO10/SLC22A3/SYBU/MAL2/SLC39A4/SLC43A1/ADRA2A/VEGFC/DOCK1/ANKRD50/ACSL1/UTRN/DAB2/BMP6/PLA2R1/PID1/CABYR/ANGPT1/PRKCA/PDIA4/ELMO1/RAB39B/MPV17L/ATP2B2/CNNM4/SLC13A3/ARHGAP27/ATP13A2/ZDHHC12/CD3G/S100A1/ZBTB7B/CCR5/CYGB/CXCL16/SLC16A14/ALB/ADAMTS9/SLC29A4/STEAP1/SYTL3/APBB1/CHP2/STX3/SMAD3/TUBA1A/TUBA1C/AXL/TTYH1/FTH1/ATG16L2/CCDC88B/SCARA3/LGI3/ADRB2/EMB/SIX2/KCNS3/NETO2/RPS21/C3AR1/PRNP/AQP4/MAL/IL16/VEGFB/CD34/KCNE3/SLCO3A1/MYO1D/CD163/STX19/PIPOX/SCRIB/SLC25A42/AP1S2/LCK/GJC1/CADM1/ABAT/ADRA2C/APOBR/STAC3/CD300LF/SLIT1/MAGI2/KCNJ11/PRKAR1B/PLA2G2A/PLSCR1/SLC38A3/GJB5/SLC6A9/CACNA1H/SRC/ACSL5/SERPINA1/RPS26/S100A10/OCLN/MYO1C/ARC/STK39/SCAMP5/PNP/SUCNR1/CES1/SREBF2/FCGR3A/DDO/PLPP4/DDR1/TRIM15/HLA-H/IGKV5-2/IGLV1-47/IGHV3-7/IGHV3-20/IGHV3-23/IGHV1-24/IGHV4-28/IGHV3-73/GSTM2/NEURL1B/APOL6/IGLC6/IGHV4-31/TNF/NFAM1/PLEKHO2/DECR2/SCARF2/CHCHD10/SELENOP/IGKV1D-39/HP/TXNIP/FXYD1/MILR1/CD24/RN7SL2/ACACA"
"GO:0051235","GO:0051235","maintenance of location",28,"28/901","SCIN/TMSB10/LTBP1/ASPM/PLA2G10/TMEM38A/ACACB/FTL/TSPO/CEMIP/SLC30A4/CAV1/APOA1/ALKBH7/CCR5/CDS1/ALB/FTH1/NRROS/LPL/LCK/PDIA2/CES1/SREBF2/GSTM2/TNF/CHCHD10/IKBKE"
"GO:1902579","GO:1902579","multi-organism localization",2,"2/901","CAV1/TRIM15"
"GO:0000128","GO:0000128","flocculation",0,"0/901",""
"GO:0000771","GO:0000771","agglutination involved in conjugation",0,"0/901",""
"GO:0044010","GO:0044010","single-species biofilm formation",0,"0/901",""
"GO:0099120","GO:0099120","socially cooperative development",0,"0/901",""
"GO:0035737","GO:0035737","injection of substance in to other organism",0,"0/901",""
"GO:0050789","GO:0050789","regulation of biological process",533,"533/901","CFH/GCLC/CYP26B1/CASP10/DLX6/USH1C/SCIN/NOS2/BAIAP3/TEAD3/SELE/MYLIP/SYN1/JARID2/MAPK8IP2/RHOBTB2/TENM1/ETV7/HHATL/FUZ/RUFY3/CNTN1/SLC11A1/CYP24A1/SYT13/NCDN/FHL1/NLRP2/GCLM/KCNG1/BTN3A1/SH2D2A/ARNTL2/IBSP/BAK1/TMSB10/RNF19A/TIMP2/USP2/FLT4/TNFRSF17/CELF2/LTBP1/ELN/KCNQ1/OPN3/SYNE2/KCNH2/DCBLD2/PKP2/PRDM1/ATP2B4/GNA15/CREB3L3/PTPRU/ABCA7/SBNO2/CALCRL/COL17A1/ME1/TBC1D1/SLC9A7/CTNNA2/TIE1/NGEF/ASPM/KLF6/FGFR3/RASGRP2/MAOB/PLA2G10/SREBF1/TMEM38A/PVR/TP63/GRAMD4/FSCN1/RGS11/SPAG5/ACACB/PAG1/CAMSAP3/MAP2/LAMP3/HOXA9/ADCYAP1R1/EPB41L2/PTPRH/SLC4A4/MEF2C/IL12RB2/FYB1/PGR/C1QTNF3/TRAF5/SEMA5B/OXCT1/RPS5/GSTP1/MAPRE3/ERO1B/ACHE/TFAP2C/PIR/ASAP3/PEBP1/FXYD3/YPEL3/ICAM1/EFNB1/TGM1/TBX15/UNC13D/TSPAN15/SERPIND1/DDT/CYP2D6/NEFH/TSPO/PDGFB/CTSG/CD40/MYBL2/NFATC2/PABPC1L/CTSZ/MYOM1/TBL1X/GPR143/CAB39L/KLF5/ACP5/TSC22D1/OLFM4/NFAT5/ZNF423/CCL22/CCL17/PARD6A/CD276/CEMIP/SLC30A4/KCNN4/TUBB4A/RETN/DMPK/IL27RA/TNNT1/PLPPR2/PLEKHA4/JAK3/CAV1/WNT2/EPHB6/PTPRZ1/PCOLCE/LHX2/TGFBR1/ENG/GLIS3/RNF43/ICAM2/RAB34/IL10RA/TCIRG1/POU2AF1/CORO1C/ASIC1/ARHGDIB/ATN1/PERP/CCND3/GMDS/TTK/LAMA4/LY86/NUDT12/SEMA5A/GHR/UNC5A/KNG1/ZBTB47/TP53I3/FNDC4/ITGA4/ID2/PLCL1/MIIP/MYCL/SIPA1L2/APOA1/CAMSAP2/TTR/NPC2/LTBP2/CNRIP1/HSPH1/RASL11A/SASH3/NR4A1/LRP1/NDP/UNC5CL/BMP4/ALKBH7/FOSB/VASP/SDCBP2/IFI6/FGFRL1/PKMYT1/LRFN1/RASL11B/HOXD11/E2F8/AJUBA/RPS4Y1/LBP/TNNI3/CBFA2T3/STARD8/SH3BP4/GADD45G/DPP6/ACE2/RAB11FIP4/SH3BP5/AOC3/TOP2A/RARA/PPP1R1B/KHDRBS3/FMO5/PIAS3/DCLK1/FAM83F/SFTPD/HAVCR2/OASL/MYO1G/NKX2-1/ABHD17C/RPLP1/UACA/GLIPR1/SECTM1/ZNF750/PMAIP1/MIEN1/DUSP10/NKD2/MYO10/IGFBP3/SYBU/FAM83A/NFIB/MKI67/LRRC4C/SCGB1A1/SLC43A1/ARID5B/LYPD6B/PDCD4/ADRA2A/VEGFC/DOCK1/DIXDC1/PIP4K2A/FOXO1/AKR1C2/RNF144A/ADAM17/ACSL1/UTRN/PTPRK/STK32B/BANK1/DAB2/ACMSD/BMP6/RASSF3/PLA2R1/PID1/ANGPT1/PRKCA/ENPP3/PDIA4/FZD7/ELMO1/SLA/RAB39B/MPV17L/ATP2B2/AUTS2/CDC25C/NPM2/RUNX1/SIM2/ARHGAP27/ATP13A2/JAML/CD3G/S100A1/ZBTB7B/SHC1/IL6R/CCR5/PTH1R/CYGB/ITGA5/CXCL16/BCL6B/DIRAS3/GFI1/EN1/MSX1/CDS1/PTPN13/ALB/ADAMTS9/TIPARP/APBB2/STK17A/CDCA7L/ZNF704/SVEP1/NSMF/ZNF219/BTNL9/SALL2/PLEKHF1/TMEM100/APBB1/CHP2/NAB2/STX3/NYAP1/TSC22D4/SMAD3/TEF/PBX3/TUBA1A/GPD1/AXL/FTH1/LTBP3/CCDC88B/LGI3/BMP1/FEN1/ADRB2/STK32A/MT1E/LDB2/CTNND2/IRX1/IRX2/SIX2/DLGAP1/FOXA3/SGCD/KCNS3/GIMAP8/FUT3/ZNF692/NETO2/CDC42BPG/KNDC1/RRM2/RPS21/C3AR1/PRNP/FRMD5/SYNPO/MAL/RCAN2/IL16/ARNT2/SYNPO2/IL17D/C1QA/NDNF/INSM1/PPP1R14B/AGR3/PTPRM/VEGFB/TNFRSF10D/MST1/TNFRSF10C/HOXB2/NRROS/CD34/TNK1/SCUBE2/LPL/CLCF1/KCNE3/CCDC85B/SLCO3A1/RNF152/MYO1D/AGTRAP/POLR2L/MYOZ1/ZHX2/APOBEC3B/CITED4/LYNX1/TMEM64/OR51E1/SCRIB/RGMA/LDOC1/UBE2E2/CRIP2/LCK/TCEAL7/SPATA13/GJC1/CADM1/ABAT/GPR39/NPW/ADRA2C/DUSP8/SOCS3/SLITRK6/CDCA2/APOBR/STAC3/PDE6G/NR2F2/DLK1/PDIA2/P4HB/CD300LF/BCL9L/THBS2/KRT10/SLIT1/EPOR/MAGI2/FPR3/KCNJ11/PRKAR1B/PLA2G2A/PLSCR1/SLC38A3/GSPT2/SYCP2/EVL/EPHB4/SLC6A9/CACNA1H/SRC/ACSL5/SERPINA1/KANK2/STMN3/SERPINB2/PARVA/RPS26/S100A10/ATAD3A/OCLN/MYO1C/TEAD4/C2CD4A/ARC/STK39/SCAMP5/PNP/SUCNR1/ARHGEF15/TOX/CES1/CD3E/PRC1/L1CAM/SREBF2/RASGEF1A/FCGR3A/PLPP4/FOXO6/COL5A2/HLA-DRA/COL15A1/CARD16/MICB/POU5F1/DDR1/TRIM15/SERPINB5/HLA-H/MIR621/MIR590/MIR23A/IGKV5-2/IGLV1-47/IGHV3-7/IGHV3-20/IGHV3-23/IGHV1-24/IGHV4-28/IGHV3-73/GSTM2/NEURL1B/TENM3/NPTXR/IGLC6/ELFN1/IGHV4-31/TNF/NFAM1/ZNF737/OR2I1P/ARHGDIG/ETV5/CHCHD10/SELENOP/IGKV1D-39/HOXA10/HP/ZBED6/HOXB7/IKBKE/TXNIP/FXYD1/MILR1/CD24/EPOP/ACACA"
"GO:0065008","GO:0065008","regulation of biological quality",221,"221/901","GCLC/CYP26B1/USH1C/SCIN/NOS2/BAIAP3/MYLIP/SYN1/MAPK8IP2/RHOBTB2/TENM1/RUFY3/SLC11A1/NCDN/FHL1/GRAMD1B/GCLM/BAK1/SLC4A7/TMSB10/USP2/TNFRSF17/LTBP1/ELN/KCNQ1/KCNH2/PKP2/ATP2B4/GNA15/ABCA7/SLC9A7/CTNNA2/SLC9A3/NGEF/ASPM/MAOB/PLA2G10/SREBF1/TMEM38A/CYP2W1/TP63/ACACB/MAP2/ADCYAP1R1/MOXD1/SLC4A4/MEF2C/C1QTNF3/SEMA5B/OXCT1/RPS5/GSTP1/SNX10/ERO1B/ACHE/FTL/ICAM1/SLC22A17/SERPIND1/CYP2D6/TSPO/PDGFB/CTSG/CD40/CTSZ/SLCO4A1/TBL1X/ACP5/ZNF423/CEMIP/SLC30A4/KCNN4/RETN/DMPK/JAK3/CAV1/IL10RA/TCIRG1/ASIC1/LIN7A/LAMA4/SEMA5A/GHR/KNG1/ID2/PLCL1/APOA1/TTR/NPC2/SASH3/LRP1/BMP4/ALKBH7/VASP/IFI6/LRFN1/SRD5A3/TNNI3/GADD45G/ACE2/NAPSA/RARA/PPP1R1B/PIAS3/ATP13A3/SFTPD/ABHD17C/PMAIP1/ATP8B2/MYO10/SLC22A3/SYBU/SLC39A4/SCGB1A1/HNMT/ADRA2A/VEGFC/DOCK1/FOXO1/AKR1C2/ADAM17/ACSL1/BMP6/PID1/CHST9/ANGPT1/PRKCA/PDIA4/MPV17L/ATP2B2/CNNM4/ATP13A2/TLCD1/ZBTB7B/CCR5/PTH1R/MSX1/CDS1/ALB/TIPARP/BDH2/SLC29A4/STEAP1/NSMF/ZNF219/LARGE2/STX3/SMAD3/TUBA1A/CYP2S1/AXL/FTH1/LTBP3/FEN1/ADRB2/MT1E/LDB2/FOXA3/SGCD/KCNS3/C3AR1/PRNP/AQP4/SYNPO/PTPRM/NRROS/CD34/LPL/KCNE3/AGTRAP/STX19/TMEM64/SCRIB/LCK/GJC1/ABAT/ADRA2C/SLITRK6/NELL2/NR2F2/PDIA2/P4HB/THBS2/SLIT1/FPR3/KCNJ11/PRKAR1B/PLA2G2A/PLSCR1/EVL/SULT1A1/SLC6A9/CACNA1H/SRC/SERPINA1/SERPINB2/PARVA/OCLN/MYO1C/C2CD4A/ARC/STK39/SUCNR1/ARHGEF15/CES1/L1CAM/SREBF2/DDO/FOXO6/DDR1/MIR590/MIR23A/GSTM2/TNF/ETV5/GBA3/CHCHD10/IKBKE/FXYD1/CD24/ACACA"
"GO:0065009","GO:0065009","regulation of molecular function",173,"173/901","CASP10/NOS2/SELE/MAPK8IP2/TENM1/SLC11A1/FHL1/NLRP2/GCLM/KCNG1/BAK1/TIMP2/FLT4/ATP2B4/GNA15/TBC1D1/TIE1/NGEF/FGFR3/RASGRP2/PLA2G10/TP63/GRAMD4/RGS11/ACACB/CAMSAP3/MAP2/LAMP3/ADCYAP1R1/PTPRH/MEF2C/TRAF5/GSTP1/MAPRE3/ASAP3/PEBP1/FXYD3/ICAM1/SERPIND1/CYP2D6/PDGFB/CD40/CTSZ/CAB39L/CCL22/CCL17/CEMIP/DMPK/CAV1/WNT2/EPHB6/PCOLCE/LHX2/TGFBR1/CORO1C/ARHGDIB/PERP/CCND3/GHR/KNG1/ITGA4/ID2/PLCL1/SIPA1L2/APOA1/CNRIP1/HSPH1/LRP1/NDP/BMP4/IFI6/PKMYT1/AJUBA/TNNI3/STARD8/SH3BP4/GADD45G/ACE2/SH3BP5/AOC3/RARA/PPP1R1B/SFTPD/HAVCR2/OASL/RPLP1/UACA/PMAIP1/DUSP10/IGFBP3/SCGB1A1/ARID5B/LYPD6B/PDCD4/ADRA2A/VEGFC/DOCK1/ADAM17/ACSL1/UTRN/DAB2/PLA2R1/ANGPT1/CDC25C/NPM2/ARHGAP27/ATP13A2/S100A1/SHC1/IL6R/CYGB/DIRAS3/GFI1/MSX1/CHP2/NAB2/SMAD3/AXL/ADRB2/LDB2/DLGAP1/NETO2/PRNP/RCAN2/PPP1R14B/MST1/LPL/KCNE3/SLCO3A1/MYO1D/MYOZ1/LYNX1/TMEM64/SCRIB/LDOC1/LCK/TCEAL7/ADRA2C/DUSP8/SOCS3/STAC3/PDE6G/NR2F2/MAGI2/KCNJ11/PRKAR1B/PLSCR1/EPHB4/SLC6A9/SRC/SERPINA1/STMN3/SERPINB2/S100A10/ARC/STK39/ARHGEF15/CARD16/DDR1/TRIM15/SERPINB5/MIR590/GSTM2/NPTXR/ELFN1/TNF/NFAM1/ARHGDIG/GBA3/HP/TXNIP/FXYD1/CD24"
"GO:0140505","GO:0140505","regulation of microlipophagy",0,"0/901",""
"GO:0150174","GO:0150174","negative regulation of phosphatidylcholine metabolic process",0,"0/901",""
"GO:0009407","GO:0009407","toxin catabolic process",0,"0/901",""
"GO:0010127","GO:0010127","mycothiol-dependent detoxification",0,"0/901",""
"GO:0010312","GO:0010312","detoxification of zinc ion",0,"0/901",""
"GO:0051410","GO:0051410","detoxification of nitrogen compound",1,"1/901","GSTM2"
"GO:0061687","GO:0061687","detoxification of inorganic compound",1,"1/901","MT1E"
"GO:0071722","GO:0071722","detoxification of arsenic-containing substance",0,"0/901",""
"GO:0140330","GO:0140330","xenobiotic detoxification by transmembrane export across the cell outer membrane",0,"0/901",""
"GO:1990961","GO:1990961","xenobiotic detoxification by transmembrane export across the plasma membrane",0,"0/901",""
"GO:0031214","GO:0031214","biomineral tissue development",14,"14/901","IBSP/SBNO2/FGFR3/MEF2C/SNX10/TCIRG1/BMP4/FOXO1/BMP6/CNNM4/PTH1R/SMAD3/LTBP3/ADRB2"
